ID,SMILES,Name
4042,Cc1cccc(CC(N)C(=O)O)c1,EN300-170415
4043,CSc1ccc(N)cc1C(=O)O,EN300-393392
4044,Nc1ccc(C2(C(=O)O)CCOCC2)cc1,EN300-45487748
4045,NC(CSCCOc1ccccc1)C(=O)O,EN300-99826
4046,N[C@@H](CC(=O)O)Cc1cccs1,EN300-7363504
4047,Nc1ccc(C(=O)NCC(=O)O)cc1,EN300-20920
4048,CC(=O)NCCC[C@H](N)C(=O)O,EN300-25983812
4049,NC(CCc1ccccc1)CC(=O)O,EN300-392865
4050,Cc1cn(C(C)C(=O)O)nc1N,EN300-92476
4051,N[C@@H]1C=CC[C@@H](C(=O)O)C1,EN300-378279
4052,Cc1cc(C(N)C(=O)O)ccc1Cl,EN300-129657
4053,C[C@]1(N)CCC[C@H]1C(=O)O,EN300-1272736
4054,NC1(C(=O)O)CCc2ccc(Br)cc21,EN300-52288968
4055,NC(C(=O)O)C1CCC2CC21,EN300-45606513
4057,CC1(C)CCC1(N)C(=O)O,EN300-37355916
4058,CC(N)(Cn1cncn1)C(=O)O,EN300-136482
4059,NC12CC(C(=O)O)(C1)C2,EN300-88073
4060,NC(Cc1cnc[n+]([O-])c1)C(=O)O,EN300-7447198
4062,CC(C)c1ccc2c(N)c(C(=O)O)sc2n1,EN300-6730838
4063,NC(CCO)C(=O)O,EN300-53027
4064,CCc1ccc(C(N)CC(=O)O)cc1,EN300-1857400
4065,Nc1c(C(=O)O)nc2c(OCc3ccccc3)cccn12,EN300-12715399
4066,CC1CCCC(N)(C(=O)O)C1,EN300-53603
4067,COc1cc(N)c(C(=O)O)cc1OC(F)F,EN300-53185
4068,NC(CO)(Cc1ccccc1)C(=O)O,EN300-7547388
4069,CNC(=O)COc1cc(C(=O)O)ccc1N,EN300-314485
4070,NC(C(=O)O)C(F)(F)F,EN300-96746
4071,CN(C)C(=O)COc1cc(C(=O)O)ccc1N,EN300-314489
4072,COCC1(C(=O)O)CC(N)C1,EN300-27122108
4073,Nc1ccc(C(=O)O)cc1OC(F)(F)F,EN300-110358
4074,NCc1ccnc(C(=O)O)c1,EN300-7438232
4075,CC(N)(C(=O)O)c1ccccc1Br,EN300-76700
4076,NC1(C(=O)O)CC2CCC(C2)C1,EN300-1708845
4077,NC1CCC([C@@H]2C[C@H]2C(=O)O)CC1,EN300-7565046
4078,NCC1CC=C(C(=O)O)CC1,EN300-207463
4079,N[C@@H](CSCNC(=O)c1ccccc1)C(=O)O,EN300-304760
4080,NC(C(=O)O)c1ccc(Cl)cc1Cl,EN300-45269
4081,N[C@]1(C(=O)O)C[C@H](O)C1,EN300-378875
4082,Nc1cc2c(C(=O)O)cccn2n1,EN300-1296323
4083,NCCc1nc(C(=O)O)cs1,EN300-343126
4084,NC(Cc1ccc(-c2ccccc2)cc1)C(=O)O,EN300-7460138
4085,NC(Cc1c[nH]c2ccc(Br)cc12)C(=O)O,EN300-85120
4086,Nc1cc(C(=O)O)[nH]n1,EN300-7373994
4087,NC(Cc1csc(Br)c1)C(=O)O,EN300-27082433
4088,Nc1nnc(CCCC(=O)O)s1,EN300-146407
4089,CC1(C)OC2(C(=O)O)CC1(N)C2,EN300-27152006
4090,CCCCC[C@H](N)C(=O)O,EN300-256188
4091,NC(Cc1ccsc1Br)C(=O)O,EN300-6733712
4092,NC(C(=O)[O-])(c1ccc[nH]1)C(F)(F)F,EN300-247603
4093,NC(C(=O)O)c1ccc(O)cc1F,EN300-1845859
4094,NC(CCc1ccccn1)C(=O)O,EN300-1556029
4095,N[C@@H](Cc1ccc(Cl)cc1Cl)C(=O)O,EN300-199891
4096,CCc1nc(C(=O)O)c(N)s1,EN300-717294
4097,CC(N)(C(=O)O)c1ccc(Oc2ccccc2)cc1,EN300-6489891
4098,Cc1csc(NC(=O)CSCC(N)C(=O)O)n1,EN300-79933
4099,NCCc1cccc(CC(=O)O)c1,EN300-8775272
4100,NC(CCc1ccccc1)C(=O)O,EN300-1387079
4101,Nc1cccc(F)c1C(=O)O,EN300-41610
4102,CN1CCC(CC(N)C(=O)O)CC1,EN300-314216
4103,Nc1nnc(CCC(=O)O)s1,EN300-146598
4104,Nc1nc(CSCC(=O)O)nc2ccccc12,EN300-120250
4105,NS(=O)(=O)c1ccc(NCC(=O)O)cc1,EN300-27702119
4106,Nc1cc(C(=O)O)c(F)cn1,EN300-2979100
4107,NCC(Cc1ccccc1)C(=O)O,EN300-84865
4108,NCC1CCCN(CC(=O)O)C1,EN300-755116
4109,NCC1(C(=O)O)CCC(F)(F)CC1,EN300-46414955
4110,Cc1cccc(C(N)C(=O)O)c1C,EN300-155701
4111,[N-]=[N+]=NC[C@H](N)C(=O)O,EN300-6492935
4112,NCc1ccc(-c2cccc(C(=O)O)c2)cc1,EN300-2008652
4113,NCCC1CCC(C(=O)O)CC1,EN300-7548992
4114,Nc1cc(Cl)nnc1C(=O)O,EN300-65429
4115,Cc1nc(CCN)sc1C(=O)O,EN300-69933
4116,Cc1cccc(C(CN)C(=O)O)c1,EN300-746404
4117,Nc1ccc(-n2cc(C(=O)O)cn2)cc1,EN300-45804575
4118,NCC1(C(=O)O)CC(F)(F)C1,EN300-1272581
4119,N[C@@H](C(=O)O)c1ccc(Cl)o1,EN300-52029138
4120,Nc1ccc(OCc2ccc(C(=O)O)o2)c(Cl)c1,EN300-232304
4121,Cc1cc(N)c(C(=O)O)cc1C,EN300-88453
4122,NC1(C(=O)O)CN2CCC1CC2,EN300-89872
4123,NC(CCc1c[nH]nc1C(F)(F)F)C(=O)O,EN300-6489689
4124,Nc1cc(C(=O)O)c(Br)cc1Cl,EN300-25093857
4125,C[C@H]1COc2c(C3(N)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,EN300-6733488
4126,COc1cc(C(=O)O)c(F)cc1N,EN300-117734
4127,NC[C@@H]1C[C@H]1C(=O)O,EN300-7430761
4128,NC(Cc1ccccc1)(C(=O)O)c1ccccc1,EN300-58922
4129,COc1cc(C(=O)O)c(N)cc1F,EN300-130268
4130,CC1CCCC1(N)C(=O)O,EN300-1609247
4131,Nc1ccc(C(=O)O)cc1Cl,EN300-74254
4132,N[C@H]1CCCCCC[C@H]1C(=O)O,EN300-6489826
4133,N[C@@H](Cc1ccc2ccccc2c1)C(=O)O,EN300-199833
4134,CC(C)Oc1ccc(N)c(C(=O)O)c1,EN300-145742
4135,NCCC1(C(=O)O)CCCC1,EN300-36480543
4136,CO[C@H](C)[C@H](N)C(=O)O,EN300-312324
4137,NCC(CC1CCOCC1)C(=O)O,EN300-262791
4138,NC(C(=O)O)c1ccc2c(c1)OCCO2,EN300-10851459
4139,NC1(C(F)(F)F)CCC(C(=O)O)CC1,EN300-177508
4140,NC(CC(=O)O)c1ccc(Cl)s1,EN300-296011
4141,CCOc1ccc(Oc2ccc(C(=O)O)cc2N)cc1,EN300-7425418
4142,Nc1c(C(=O)O)sc2ncc(Br)cc12,EN300-3294228
4143,Nc1cc2ccccc2c(C(=O)O)n1,EN300-7426197
4144,Nc1cc(C(=O)O)c(F)c(F)c1F,EN300-384123
4145,CC(C)n1nc(C(=O)O)cc1N,EN300-245912
4146,N#Cc1ccc(C[C@@H](N)C(=O)O)cc1,EN300-761824
4147,C[C@H](F)[C@@H](N)C(=O)O,EN300-7542882
4148,COCC(C)CC(CN)C(=O)O,EN300-260133
4149,COc1cccc(C(N)CC(=O)O)c1OC,EN300-52711
4150,CC(N)(C(=O)O)C1CCOC1,EN300-45567872
4151,CCc1ccc(C(N)(CC)C(=O)O)cc1,EN300-7426759
4152,N#Cc1ccc(C[C@H](N)C(=O)O)cn1,EN300-6759789
4153,N[C@H](CC(F)F)C(=O)O,EN300-6733338
4154,CC(CC(N)C(=O)O)C(F)(F)F,EN300-6731248
4155,NC(CCC(=O)O)C(F)(F)F,EN300-295984
4156,Cc1c(N)cc(C(F)(F)F)cc1C(=O)O,EN300-27703371
4157,Nc1cc2c(cc1C(=O)O)CCCC2,EN300-192791
4158,N[C@H]1C[C@@]2(C(=O)O)C[C@@H]12,EN300-6733977
4159,N[C@@H](CC(=O)O)c1cccc(Cl)n1,EN300-342463
4160,Cc1nn(C)c(N)c1C(=O)O,EN300-37478004
4161,CCCC[C@@H](N)C(=O)O,EN300-199902
4162,Nc1nc2c(Br)ccc(C(=O)O)c2s1,EN300-6504982
4163,CC(C)(C)C(CN)CC(=O)O,EN300-134560
4164,N[C@@H]1C[C@H](C(=O)O)c2ccccc21,EN300-705906
4165,NC(C(=O)O)c1ccsc1,EN300-88018
4166,Cc1ccnc(C(=O)O)c1N,EN300-27707700
4167,N[C@H](CC1CCCCC1)C(=O)O,EN300-199910
4168,NCC(=O)NCC(=O)NCC(=O)O,EN300-176110
4169,COc1ccc(C(N)C(=O)O)cc1F,EN300-141981
4170,NC(CCc1c[nH]c2ccccc12)C(=O)O,EN300-7432104
4171,Nc1cc(C(=O)O)ccc1OC(F)(F)C(F)F,EN300-27158534
4172,NC(c1ccc(Br)cc1)C(O)C(=O)O,EN300-9407588
4173,Cc1ccc(C(CN)CC(=O)O)c(C)c1,EN300-1845799
4174,NCCCCCCC(=O)O,EN300-256667
4175,Nc1cc(F)ccc1-n1ccc(C(=O)O)n1,EN300-92654
4176,NC(Cc1nc[nH]n1)C(=O)O,EN300-6734802
4177,NC(Cc1cncs1)C(=O)O,EN300-365833
4178,NCCNC(=O)NCc1cccc(C(=O)O)c1,EN300-78132
4179,N[C@@H](CC(=O)O)Cc1ccccc1Br,EN300-7365700
4180,CS(=O)(=O)N1CCc2c(ccc(C(=O)O)c2N)C1,EN300-81585
4181,N[C@H](Cc1cccc(Cl)c1)C(=O)O,EN300-1297386
4182,CC1(C)C(c2ccccc2)CC1(N)C(=O)O,EN300-46824743
4183,COc1ccc(Br)cc1CC(N)C(=O)O,EN300-86103
4184,N[C@H]1CCC[C@@H](C(=O)O)C1,EN300-6489764
4185,NCCn1ncc2cc(C(=O)O)ccc21,EN300-37115156
4186,Nc1cc(Br)cc(Cl)c1C(=O)O,EN300-258679
4187,Nc1c(C(=O)O)cnn1C1CC1,EN300-207376
4188,NC(C(=O)O)C(c1ccc(F)cc1)c1ccc(F)cc1,EN300-201736
4189,C[C@](N)(C(=O)O)c1ccccc1,EN300-233340
4190,CCCCS(=O)(=O)NC[C@H](N)C(=O)O,EN300-27702797
4191,Cc1nc(N)sc1C(=O)O,EN300-92902
4192,Cc1noc(N)c1C(=O)O,EN300-14676
4193,N[C@H](CC(=O)O)c1cccc(Cl)c1,EN300-6737786
4194,Nc1cccc(CCCCC(=O)O)n1,EN300-37160780
4195,CCCOC[C@H](N)C(=O)O,EN300-51859881
4196,NC1CCOC(C(=O)O)C1,EN300-741819
4197,NC1CCC(F)(C(=O)O)C1,EN300-199772
4198,NC[C@H]1CC[C@@H](C(=O)O)O1,EN300-1073354
4199,NC(Cc1ccc(Cl)cc1)C(=O)O,EN300-207336
4200,Nc1nnc(C(=O)[O-])o1,EN300-1693705
4201,Nc1cc(Br)c(O)c(C(=O)O)c1,EN300-1724196
4202,NC(Cc1ccc([N+](=O)[O-])cc1)C(=O)O,EN300-136670
4203,CCC(N)COc1ccc(C(=O)O)cc1,EN300-7563455
4204,Nc1ccc(/C=C/C(=O)O)cn1,EN300-1698058
4205,CC(C)(N)C(C(=O)O)c1ccccc1,EN300-331474
4206,CC(N)C(C)C(=O)O,EN300-244794
4207,Nc1c(C(=O)O)cc(F)cc1[N+](=O)[O-],EN300-1608764
4208,CC(N)COCC(=O)O,EN300-7436255
4209,N[C@H]1CCCc2c(C(=O)O)cccc21,EN300-19928217
4210,Nc1ccc2cc(C(=O)O)oc2c1,EN300-6481130
4211,Nc1cc(C(=O)O)cc(C(F)(F)F)n1,EN300-732025
4212,NC12CCCC(C(=O)O)(C1)C2,EN300-22997746
4213,Nc1c(C(=O)O)cc2ccccc2c1[N+](=O)[O-],EN300-370874
4214,CC(C)(C)[C@@H](N)CC(=O)O,EN300-1666624
4215,NC(Cn1ccc(C(F)(F)F)n1)C(=O)O,EN300-131666
4216,Cn1nnc(CN)c1C(=O)O,EN300-1609228
4217,Nc1ccc(Br)c(F)c1C(=O)O,EN300-157653
4218,C[C@H](ON)C(=O)O,EN300-6495740
4219,NC(Cc1cc(O)ncn1)C(=O)O,EN300-6746522
4220,NC(Cc1coc2ccccc12)C(=O)O,EN300-333668
4221,COc1cc(C(=O)O)c(C)cc1N,EN300-22856297
4222,Nc1ccc(F)cc1C(=O)O,EN300-07028
4223,NCCCCC1(C(=O)O)CCC1,EN300-761357
4224,Nc1cc(F)c(C(=O)O)c(F)c1,EN300-92070
4225,Nc1ccc(O)c(C(=O)O)c1,EN300-18389
4226,Nc1ccc(C(F)(F)F)cc1C(=O)O,EN300-95834
4227,NCc1cc(C(=O)O)cs1,EN300-1608965
4228,NC(CCc1ccc(C(F)(F)F)cc1)C(=O)O,EN300-237956
4229,NC(Cc1cc2cc(Cl)ccc2[nH]1)C(=O)O,EN300-1965121
4230,NC(C(=O)O)c1ccc2c(c1)OCCO2,EN300-1838698
4231,Nc1ccc(OCCC(=O)O)cc1,EN300-75370
4232,NC(C(=O)O)c1ccc(OCC(F)F)cc1,EN300-1723935
4233,NC(CC(=O)O)c1ccc(F)cc1,EN300-05783
4234,N#Cc1cccc2[nH]cc(C[C@H](N)C(=O)O)c12,EN300-6495666
4235,Cc1cc(N)nn1CSCC(=O)O,EN300-92509
4236,CC1(C)CC1(N)C(=O)O,EN300-1605070
4237,Nc1ccc(C(=O)O)cc1[N+](=O)[O-],EN300-03925
4238,Nc1ccc2ccc(C(=O)O)cc2c1,EN300-124090
4239,Nc1cc(C(=O)O)cc(Cl)c1Cl,EN300-1265321
4240,Nc1cccc(Cl)c1C(=O)O,EN300-65916
4241,NCc1cc(C(=O)O)sc1Br,EN300-52441670
4242,C[C@H](CCF)[C@H](N)C(=O)O,EN300-52400006
4243,N[C@@H](C(=O)O)c1ccc(Br)cc1,EN300-7420758
4244,Cc1cnn(-c2ccc(C(=O)O)cc2)c1N,EN300-31297114
4245,NCCc1ncc(C(=O)O)s1,EN300-52428459
4246,N[C@@H](Cc1c[nH]c2cccc(F)c12)C(=O)O,EN300-52400139
4247,CC(N)(CC(=O)O)c1ncc(Br)cn1,EN300-52400623
4248,COc1c(Br)ccc(C(=O)O)c1N,EN300-52401573
4249,NC(Cc1cc(Br)cc(F)c1O)C(=O)O,EN300-52401948
4250,NC1CCCC1Oc1cccc(C(=O)O)c1,EN300-52413634
4251,Nc1ncc(C(=O)O)c2c1CCCC2,EN300-52426360
4252,NC(C(=O)O)C1C2CCC1C2,EN300-52427594
4253,NCC1(C(=O)O)CCOC1,EN300-52420257
4254,Nc1cnc(-c2ccc(C(=O)O)cc2)nc1,EN300-52373353
4255,N[C@@H]1C[C@@H]2C[C@H](C(=O)O)C[C@@H]2C1,EN300-52386988
4256,NC(C(=O)O)c1cc(I)ccc1F,EN300-8152513
4257,N[C@@H](Cc1c[nH]c2cccc(F)c12)C(=O)O,EN300-11690366
4258,C[C@H](NC(=O)[C@@H](N)Cc1c[nH]cn1)C(=O)O,EN300-24870703
4259,Nc1[nH]nnc1C(=O)O,EN300-118895
4260,N[C@H](Cc1c[nH]c2c(F)cccc12)C(=O)O,EN300-52443486
4261,NC(C(=O)[O-])c1ccc2cc[nH]c2c1,EN300-52443655
4262,CC(N)(CC(=O)O)C1CC1,EN300-52415401
4263,N[C@@H](Cc1c[nH]c2c(F)cccc12)C(=O)O,EN300-52434732
4264,N[C@H](Cc1c[nH]c2cccc(F)c12)C(=O)O,EN300-52430027
4265,Cc1ccc(-c2nsc(C(=O)O)c2N)cc1,EN300-10562552
4266,NC(C(=O)O)c1ccccc1OC(F)(F)F,EN300-66399
4267,NC1C2CCCC2C1C(=O)O,EN300-7431550
4268,NC(Cc1ccc2oc(=O)[nH]c2c1)C(=O)O,EN300-12702616
4269,Cc1sc(N)c(C(=O)O)c1C,EN300-65123
4270,COc1ccc(C)c(C(=O)O)c1N,EN300-65837
4271,NC(C(=O)O)c1cc(F)ccc1F,EN300-65628
4272,Cc1cc(Br)cc(C(=O)O)c1N,EN300-65908
4273,CC1(C)C(C)(C)C1(N)C(=O)O,EN300-52689531
4274,CC(N)(CF)C(=O)O,EN300-24496486
4275,Nc1c(F)c(F)c(C(=O)O)c(F)c1F,EN300-7410230
4276,N#Cc1c(N)cccc1C(=O)O,EN300-25985311
4277,NC1C2CCC(O2)C1C(=O)O,EN300-1699598
4278,CC(N)(CSCc1ccccc1)C(=O)O,EN300-52729821
4279,NC[C@]1(C(=O)[O-])[C@@H]2CCC[C@@H]21,EN300-52759820
4280,Nc1cc(Br)cc(C(=O)O)c1,EN300-100547
4281,Nc1cc(C(=O)O)ccc1OCC(F)(F)F,EN300-72248
4282,N[C@@H](CCCCNC(=O)OCc1ccccc1)C(=O)O,EN300-302796
4283,NC(CCc1ccc(F)cc1)C(=O)O,EN300-202753
4284,NC(Cc1ccc(Cl)c(Cl)c1)C(=O)O,EN300-196829
4285,NC(CC(=O)O)Cc1cc(F)c(F)cc1F,EN300-253655
4287,CC(C)(C)c1cccc(C(=O)O)c1N,EN300-134324
4288,Nc1c(Cl)ccc(C(=O)O)c1Cl,EN300-187521
4289,CC(C)(C)CC(O)C(N)C(=O)O,EN300-222052
4290,Nc1ccn(Cc2ccc(C(=O)O)o2)n1,EN300-255485
4291,NC(CCC(F)(F)F)C(=O)O,EN300-128643
4292,Nc1c(Cl)ccc(Cl)c1C(=O)O,EN300-100565
4293,Cc1cccc(C[C@@H](N)C(=O)O)c1,EN300-199890
4294,Nc1cc(C(=O)O)c(Br)cn1,EN300-105307
4295,Nc1ccc(Br)c(C(=O)O)c1,EN300-110048
4296,CC(C(=O)O)n1cnc2c(N)ncnc21,EN300-251481
4297,CC(C)(C)OC[C@H](N)C(=O)O,EN300-142845
4298,Nc1ccc(CCC(=O)O)cc1,EN300-65654
4299,COc1cc(N)c(C(=O)O)c(OC)c1,EN300-74935
4300,NCC(Cc1ccccc1Cl)C(=O)O,EN300-71639
4301,Nc1cc(C(=O)O)ccc1Br,EN300-120264
4302,NCc1cc(C(=O)O)ccc1F,EN300-131118
4303,NCCc1nc(CC(=O)O)cs1,EN300-69975
4304,CC(C)CC(N)(C(=O)O)C(F)(F)F,EN300-90132
4305,CN(C(=O)c1ccccc1N)c1ccccc1C(=O)O,EN300-109354
4306,NCC(Cc1cccs1)C(=O)O,EN300-119828
4307,CCc1cccc(C(=O)O)c1N,EN300-177732
4308,Nc1cnn(Cc2ccc(C(=O)O)s2)c1,EN300-232300
4309,Nc1ccc(N2CCCC2)cc1C(=O)O,EN300-71649
4310,Cc1ccc(-c2nc(N)sc2CC(=O)O)cc1C,EN300-14763
4311,NC(C(=O)O)c1cccc(O)c1,EN300-120254
4312,CCOC(Cn1ncc(C(=O)O)c1N)OCC,EN300-196688
4313,Nc1ccc(-n2ccc(C(=O)O)n2)c(F)c1,EN300-232836
4314,NCCC(Cc1ccccc1)C(=O)O,EN300-157608
4315,Nc1nc(C(=O)O)c(-c2ccccc2)s1,EN300-186592
4316,Cc1ccc(OCc2ccc(C(=O)O)o2)c(N)c1,EN300-92430
4317,NC(CC(=O)O)c1ccc2ccccc2c1,EN300-137597
4318,Nc1cc(C(=O)O)ccc1OC(F)(F)F,EN300-139652
4319,Nc1nc2c(s1)CCCC2C(=O)O,EN300-223030
4320,Cn1nc(N)c(Cl)c1C(=O)O,EN300-92340
4321,CC(C)(C)OC(=O)N[C@H](CCC(N)=O)C(=O)O,EN300-250374
4322,Cc1cccc(C(N)CC(=O)O)c1,EN300-31538
4323,NC1(c2nc(C(=O)O)c[nH]2)CCCCC1,EN300-32023
4324,NC(C(=O)O)C1CCCC1,EN300-145270
4325,COc1cccc2c1CCC2(N)C(=O)O,EN300-215788
4326,NC(CC(=O)O)c1cccc(Cl)c1,EN300-52901
4327,NC(CN1CCCc2ccccc21)C(=O)O,EN300-152743
4328,Cc1c(Br)ccc(N)c1C(=O)O,EN300-154989
4329,CN(C)c1nc(N)nc(C(=O)O)n1,EN300-213699
4330,Cc1cc(N)n(-c2ccc(C(=O)O)cc2)n1,EN300-230851
4331,Cn1cc(CC(CN)C(=O)O)cn1,EN300-125497
4332,NC(Cc1c[nH]c2ncncc12)C(=O)O,EN300-200551
4333,NC(CSCc1cccc2ccccc12)C(=O)O,EN300-99668
4334,Nc1c(Cl)cc(C(=O)O)cc1Cl,EN300-110291
4335,N[C@@H](C(=O)O)C1CC1,EN300-101594
4336,N[C@@H](Cc1ccc([N+](=O)[O-])cc1)C(=O)O,EN300-118973
4337,Nc1c(Cl)cc(Cl)cc1C(=O)O,EN300-16828
4338,NC(CCOC(F)(F)F)C(=O)O,EN300-177262
4339,CC(C)n1ncc(C(=O)O)c1N,EN300-121046
4340,CC(=O)NCSC[C@H](N)C(=O)O,EN300-302431
4341,CC(C)(C)OC(=O)N[C@H](CCCNC(=N)N)C(=O)O,EN300-302868
4342,N[C@@H](Cc1ccc2c(c1)CCC2)C(=O)O,EN300-1272351
4343,C=C(Cl)C[C@H](N)C(=O)O,EN300-332440
4344,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,EN300-52634
4345,N[C@@H](CCC(=O)OCc1ccccc1)C(=O)O,EN300-217700
4346,NC1Cc2ccc(C(=O)O)cc2C1,EN300-736816
4347,Cc1sc(C(C)N)nc1C(=O)O,EN300-741651
4348,CC(N)c1ccc(CC(=O)O)cc1,EN300-332833
4349,NC(Cc1ccc[nH]1)C(=O)O,EN300-318200
4351,Nc1c(C(=O)O)sc2c(Br)cccc12,EN300-344437
4352,N[C@@H](CC(=O)O)c1ccccc1,EN300-70756
4353,Nc1c(Br)cncc1C(=O)O,EN300-125399
4354,NCC(C(=O)O)C1C2CC3CC(C2)CC1C3,EN300-761467
4355,Cc1cc(N)n(-c2ccc(C(=O)O)cc2)n1,EN300-762713
4356,NC(CC1CCCCC1)C(O)C(=O)O,EN300-202343
4357,Cc1cc(N)ncc1C(=O)O,EN300-97676
4358,COc1cc(C(=O)O)cc([N+](=O)[O-])c1N,EN300-1588082
4359,NCCCn1ccc2cc(C(=O)O)ccc21,EN300-1724708
4360,CCOc1cc(C(N)CC(=O)O)ccc1OC,EN300-1843279
4361,CC(=O)c1cc(C(N)C(=O)O)ccc1O,EN300-7436155
4362,N[C@@H](CC1CCC1)C(=O)O,EN300-7457226
4363,NC(Cc1c[nH]c2cc(F)ccc12)C(=O)O,EN300-99675
4364,CO[C@]1(CN)C[C@H](C(=O)O)C1,EN300-6490494
4365,NC(Cc1cscc1C(F)(F)F)C(=O)O,EN300-6745858
4366,N#Cc1cc(CC(N)C(=O)O)cs1,EN300-7352954
4367,CCC(C)C(N)c1cccc(C(=O)O)c1,EN300-7427762
4368,CC(C)(C(=O)O)C(N)C1CC1,EN300-7459328
4369,CC(CC(=O)O)SCCN,EN300-267034
4370,Nc1ccnc(C(=O)O)c1Cl,EN300-6490805
4372,NCCN1CCC(C(=O)O)CC1,EN300-7354803
4373,CO[C@H]1C[C@](N)(C(=O)O)C1,EN300-1702653
4374,C[C@]1(C(=O)O)CC[C@@H](CN)CC1,EN300-46824557
4375,NC1(C(=O)O)CC(CO)C1,EN300-1609239
4376,Cn1nc(CN)c(Br)c1C(=O)O,EN300-817868
4377,NCc1cc(F)ccc1C(=O)O,EN300-46435723
4378,Cc1cc(F)c(N)c(C(=O)O)c1,EN300-65907
4379,NC(Cc1c(F)cnc(Br)c1F)C(=O)O,EN300-7442375
4380,NC1(C(=O)O)CCN(Cc2ccccc2)CC1,EN300-7444825
4381,Nc1cccc(C2(C(=O)O)CC2)c1,EN300-6497837
4382,CCn1cncc1CC(CN)C(=O)O,EN300-37327627
4383,CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)C3=CCC=CC3)[C@H]2SC1,EN300-6479201
4384,Nc1c(C(=O)O)ccnc1O,EN300-180615
4385,COc1cc(Cl)ccc1CC(N)C(=O)O,EN300-1985970
4386,COc1ccc(C[C@@H](N)CC(=O)O)cc1,EN300-19074712
4387,NC1CC(C(=O)O)(c2ccccc2F)C1,EN300-37432147
4388,Cc1nc(CN)ncc1C(=O)O,EN300-27101533
4389,Nc1c(C(=O)O)nnc2ccccc12,EN300-7494140
4390,NC(C(=O)O)C(O)c1ccc2ccccc2c1,EN300-37443097
4391,C[C@@H](N)C(=O)O[C@H](C)C(=O)O,EN300-26682649
4392,CC(C)(C)C(N)CCCC(=O)O,EN300-27696019
4393,Cc1ccc2c(c1)[C@@H](N)[C@@H](C(=O)O)C2,EN300-37152240
4394,NCC1(CC(=O)O)CCCCC1,EN300-52516
4395,Nc1ccc(S(=O)(=O)N2CCCC(C(=O)O)C2)cc1,EN300-56854
4396,CC(N)CSc1cccc(C(=O)O)c1,EN300-7544074
4397,CC[C@H](N)C(C)(C)C(=O)O,EN300-7539061
4398,NC1(C(=O)O)C2CCCC1CCC2,EN300-26967412
4399,Cn1c(N)nc2cc(C(=O)O)cc(Br)c21,EN300-26624183
4400,Nc1c(Cl)cnc(C(=O)O)c1Cl,EN300-6488893
4401,Nc1nccc(C(=O)O)c1[N+](=O)[O-],EN300-188209
4402,NC(Cc1cncc(Br)c1)C(=O)O,EN300-6512874
4403,Nc1nnnn1-c1cccc(C(=O)O)c1,EN300-306683
4404,NCC(CC(=O)O)C1CCCCC1,EN300-333434
4405,CC(C)(N)COc1cccc(C(=O)O)n1,EN300-37475731
4406,C=CC[C@@H](N)CC(=O)O,EN300-7390083
4407,NC(CCc1cccs1)C(=O)O,EN300-204344
4408,Cc1cc(Br)c(N)cc1C(=O)O,EN300-181135
4409,CC1(C)CCCC(N)(C(=O)O)C1,EN300-305614
4410,Nc1ncc2c(c1C(=O)O)CCC2,EN300-225660
4411,Nc1cc2c(c(C(=O)O)c1)OCCO2,EN300-100578
4412,NC(CC(=O)O)c1ccc(C(F)(F)F)cc1,EN300-127445
4413,CC(C)(Sc1nnc(N)s1)C(=O)[O-],EN300-27782132
4414,Nc1cc(F)c(OC2CCCCC2)cc1C(=O)O,EN300-84076
4415,NC(C(=O)O)c1c(F)ccc([N+](=O)[O-])c1F,EN300-27692338
4416,Nc1ccn2nc(C(=O)O)cc2c1,EN300-247912
4417,Nc1cc(C(=O)O)ccc1C1CC1,EN300-39667438
4418,COc1c(C)cc(C(=O)O)cc1N,EN300-4702443
4419,Nc1n[nH]c(Br)c1C(=O)O,EN300-248293
4420,NCC1CC2(CCC(C(=O)O)CC2)C1,EN300-28243837
4421,Nc1ncc(C(=O)O)nc1Br,EN300-314569
4422,Nc1cc(C(=O)O)ccc1OCc1ccccc1,EN300-148788
4423,NC1CC=C(C(=O)O)CC1,EN300-27147519
4424,NC(CCCOCc1ccccc1)C(=O)O,EN300-27738645
4425,N[C@H](C(=O)O)C(F)(F)c1ccccc1,EN300-10006302
4426,N[C@H](Cc1ccc(F)cc1F)C(=O)O,EN300-19166752
4427,NC(C(=O)O)c1cc(F)cc(C(F)(F)F)c1,EN300-27160444
4428,Cc1cccc2[nH]cc(CC(N)C(=O)O)c12,EN300-369975
4429,COc1ccccc1C(N)(C(=O)O)C(F)(F)F,EN300-128063
4430,NC(Cc1ccc(Br)cc1[N+](=O)[O-])C(=O)O,EN300-22148735
4431,CC(N)(C(=O)O)c1ccccc1,EN300-49789
4432,Nc1c(C(=O)O)nc2cccc(Br)n12,EN300-45482412
4433,N[C@@H](CC1CCOCC1)C(=O)O,EN300-7362999
4434,NC1CCC[C@]2(C1)C[C@H](C(=O)O)C2,EN300-46605719
4435,CC1(C)COCC1(N)C(=O)O,EN300-45382024
4436,Cc1c(CC(=O)O)c(=O)oc2cc(N)ccc12,EN300-7412542
